Project,StationName,StationCode,Latitude,Longitude,TripCode,SampleTime_UTC,SampleTime_Local,Year_Local,Month_Local,Day_Local,Time_Local24hr,SampleDepth_m,CTDSST_degC,CTDChlaSurf_mgm3,CTDSalinity_psu,Method,Acanthodinium,Acanthoica,Acanthostomella,Achnanthes,Actiniscus,Actinocyclus,Actinomonas,Actinoptychus,Akashiwo,Alexandrium,Algirosphaera,Alisphaera,Amoeba,Amphidinium,Amphidoma,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Apedinella,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Azpeitia,Bacillaria,Bacteriastrum,Bellerochea,Bicosta,Biddulphia,Blepharocysta,Braarudosphaera,Brachidinium,Calcidiscus,Calciopappus,Calciosolenia,Calliacantha ,Calycomonas,Calyptrolithophora,Campylodiscus,Cerataulina,Ceratocorys,Ceratoperidinium,Chaetoceros,Chamaesiphon,Chrysochromulina,Cladopyxis,Climacocylis,Climacodium,Coccolithus,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coronosphaera,Corythodinium,Coscinodiscus,Cyclophora,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cymbomonas,Cyttarocylis,Dactyliosolen,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinobryon,Dinophysis,Diploneis,Diplopsalis,Dissodinium,Distephanus,Ditylum,Ebria,Emiliania,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Erythropsidinium,Eucampia,Euglena,Eunotia,Eutintinnus,Eutreptiella,Favella,Florisphaera,Fragilaria,Fragilariopsis,Gephyrocapsa,Goniodoma,Gonyaulacida,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Halosphaera,Haslea,Helicosphaera,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Hemiselmis,Heterocapsa,Heterosigma,Karenia,Karlodinium,Katodinium,Kofoidinium,Laboea,Lauderia,Lepidodinium,Leptocylindrus,Leucocryptos,Levanderina,Licmophora,Lingulodinium,Lioloma,Lithodesmium,Lyngbya,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Meringosphaera,Merismopedia,Mesodinium,Mesoporos,Meuniera,Michaelsarsia,Minidiscus,Minutocellus,Nanoneis,Navicula,Nematodinium,Neogloboquadrina,Neostreptotheca,Nephroselmis,Nitzschia,Noctiluca,Nodularia,Ochromonas,Octactis,Odontella,Oolithotus,Ophiaster,Ormosella,Ornithocercus,Oxyphysis,Oxyrrhis,Oxytoxum,Palaeophalacroma,Palmerina,Paralia,Parundella,Parvicorbicula,Peridiniella,Peridinium,Petasaria,Phaeocystis,Phalacroma,Plagioselmis,Plagiotropis,Planktoniella,Pleurasiga,Pleurosigma,Podolampas,Polykrikos,Porosira,Proboscia,Pronoctiluca,Proplectella,Prorocentrum,Protoceratium,Protoperidinium,Protorhabdonella,Prymnesium,Pseliodinium,Pseudanabaena,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Ptychodiscus,Pyramimonas,Pyrocystis,Pyrophacus,Reticulofenestra,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rhodomonas,Roperia,Rotalia,Salpingella,Scrippsiella,Shionodiscus,Skeletonema,Spatulodinium,Steenstrupiella,Stellarima,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Synedropsis,Syracosphaera,Takayama,Teleaulax,Telonema,Tetraselmis,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Torodinium,Toxarium,Triadinium,Triceratium,Trichodesmium,Trichotoxon,Trigonium,Tripos,Tripos (gametes),Tropidoneis,Tryblionella,Undella,Vorticella,Warnowia,Xystonella,Xystonellopsis
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9347,142.2566,SOTS_RAS_PULSE_7_2010_20110407,2011-04-07T03:00:00Z,2011-04-07 03:00:00,2011,4,7,03:00,31,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,1260021.82,0,0,0,0,,0,0,385996.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12820828.79,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,,0,,773983.056,80562.934,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,161107018.38,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,64079011.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9638005.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,8238427.076,0,0,0,,0,0,0,0,8788334.131,0,0,0,49451768.19,0,0,0,0,0,25816408.524,0,,397170.28,0,72489260.11,,0,0,0,1476500,0,0,0,0,0,0,0,,0,0,97514953.6,0,0,,,1164694.227,0,0,0,1727843.084,0,0,0,7724629.849,0,0,0,0,0,0,0,0,,609468.46,0,,,0,0,0,0,0,119444325,0,47710280.133,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20110806,2011-08-06T02:00:00Z,2011-08-06 02:00:00,2011,8,6,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,49800,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,43895866.275,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,5242057.074,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,2217695.505,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,2175027.477,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20110821,2011-08-21T02:00:00Z,2011-08-21 02:00:00,2011,8,21,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61466900,0,0,0,0,,0,0,,0,0,0,2240739.068,0,0,0,,0,0,0,0,14923633.207,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20110905,2011-09-05T02:00:00Z,2011-09-05 02:00:00,2011,9,5,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,234200,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,20696794.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2587099.365,0,0,0,,0,0,0,0,6622974.374,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,4128049.26,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,9288110.835,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20110920,2011-09-20T02:00:00Z,2011-09-20 02:00:00,2011,9,20,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744556.83,0,0,0,,,0,0,0,,,0,0,0,0,0,0,165600,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,15616843.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,417046.073,0,0,0,,0,0,0,0,3238765.662,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,31457526.068,0,0,,,,0,0,0,1050956.103,0,0,0,,0,0,0,0,0,0,0,0,,834092.145,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20111005,2011-10-05T02:00:00Z,2011-10-05 02:00:00,2011,10,5,02:00,34,,,,LM,0,0,2033446.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930187.1,0,0,0,,,0,0,0,,,0,0,0,0,0,0,204400,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56557300,0,0,0,0,,0,0,,0,0,0,1032012.315,0,0,0,,0,0,0,0,3614474.693,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,438000,0,0,0,0,0,0,0,,0,0,917344280,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,6262031.25,,,0,0,0,0,0,246728625,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20111020,2011-10-20T02:00:00Z,2011-10-20 02:00:00,2011,10,20,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26267889.564,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,2290114.39,,0,0,,0,,0,264579.474,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,1936071.596,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,2936552.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,96641600,0,0,0,0,,0,0,,0,0,0,3255079.939,0,0,0,,0,0,0,0,10464548.325,0,0,0,0,0,0,0,0,0,225801781.25,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,345000,,19729687.5,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20111104,2011-11-04T02:00:00Z,2011-11-04 02:00:00,2011,11,4,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344850.873,0,0,0,,,0,0,0,,,15393791,0,0,0,0,0,0,4178314.7,,0,0,,0,,0,,,0,0,14547132.495,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,3680078.161,0,0,0,0,0,0,185550159.375,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,4948004.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017482300,0,0,0,0,,0,0,,0,0,0,14844012.75,0,0,0,,0,0,0,0,20841672.484,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,3727500,0,0,0,0,0,0,0,,0,0,69684393.188,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,22517578.125,,,0,0,0,0,0,484233750,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20111119,2011-11-19T02:00:00Z,2011-11-19 02:00:00,2011,11,19,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68128005.519,0,0,0,,,0,0,0,,,62278880.16,0,0,0,0,0,0,,,0,0,,0,,0,243873.254,,20018.211,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,595822.178,0,0,0,0,0,0,14985384.3,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260757900,0,0,0,0,,0,0,,0,0,0,18770607.551,0,0,0,,0,0,0,0,9755202.436,0,0,0,0,0,0,0,0,0,625372759.375,0,,,0,,,0,0,0,1274600,0,,0,0,0,0,0,,0,0,162973908.238,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,293922200,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20111204,2011-12-04T02:00:00Z,2011-12-04 02:00:00,2011,12,4,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90616348.685,0,0,0,,,0,0,0,,,485822088.029,0,0,0,0,0,0,,,0,0,,0,,0,1095128.952,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,7476984.2,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368833700,0,0,0,0,,0,0,,0,0,0,36996934.635,0,0,0,,0,0,0,0,43802447.955,0,0,0,0,0,0,0,0,0,934623025,0,,,0,,,0,0,0,2759800,0,,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,40831875,,,0,0,0,0,0,0,0,16698598.047,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20111219,2011-12-19T02:00:00Z,2011-12-19 02:00:00,2011,12,19,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,3216456.728,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166985888.313,0,0,0,,,0,0,0,,,11982834.201,0,0,0,0,0,0,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,19107543.079,0,0,0,0,54592980.225,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,18717593.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160369500,0,0,0,0,,0,0,,0,0,0,49133682.203,0,0,0,,0,0,0,0,45369975.701,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,397200,0,,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,152648925,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20120103,2012-01-03T02:00:00Z,2012-01-03 02:00:00,2012,1,3,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,2387239.284,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57853950.645,0,0,0,,,0,0,0,,,21609950.413,0,0,0,0,0,0,2930789.311,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,104120146.575,0,5788379.575,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,208306266.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47577900,0,0,0,0,,0,0,,0,0,0,7810778.138,0,0,0,,0,0,0,0,33578231.264,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,4167633294,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20120118,2012-01-18T02:00:00Z,2012-01-18 02:00:00,2012,1,18,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,9059848.407,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434479710.453,0,0,0,,,0,0,0,,,432496084.871,0,0,0,0,0,0,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,48006073.66,0,0,0,581983.663,0,0,197708112.675,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,87857705.94,0,0,0,0,0,0,0,0,0,0,0,559601224.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301100600,0,0,0,0,,0,0,,0,0,0,32946639.728,0,0,0,,0,0,0,0,42486787.762,0,0,0,0,0,0,0,0,0,0,0,,1908055.158,0,0,,0,0,0,8576100,0,,205872319.688,0,0,0,0,2801759741.835,0,0,2082645619.328,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,39974062.5,,,0,0,0,0,0,1862839550,0,49060902.034,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20120202,2012-02-02T02:00:00Z,2012-02-02 02:00:00,2012,2,2,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,2792130.614,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109813046.947,0,0,0,,,0,0,0,,,25275138.747,0,0,0,0,0,0,,,0,0,,0,,0,,1715098.701,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,1208467.571,0,0,0,0,0,0,365516142.525,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,21322364.029,0,0,0,,0,0,0,0,40254926.828,0,0,0,0,0,0,0,0,0,0,0,203065203.779,1764746.295,0,0,,0,0,0,1034200,0,,0,0,0,0,0,1089137773.859,0,0,457527815.843,0,0,,24372455.22,,0,0,0,7677323.394,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20120217,2012-02-17T02:00:00Z,2012-02-17 02:00:00,2012,2,17,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,1130456.594,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,10233205.827,0,0,0,0,0,0,,,0,0,,0,,0,,,0,2558301.457,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,977148.373,0,0,0,0,0,0,49267985.175,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,11090598.098,0,0,0,,0,0,0,0,15773672.063,0,0,0,0,0,0,0,0,0,0,0,,3568390.709,0,,,0,0,0,732300,0,,77091673.359,0,0,0,0,349593904.148,0,0,138837857.665,0,0,,9867734.19,,0,0,0,3108336.27,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,6121649.914,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20120303,2012-03-03T02:00:00Z,2012-03-03 02:00:00,2012,3,3,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,,0,,,0,28134865.292,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,16597019.97,0,0,0,,0,0,0,0,19697920.096,0,0,0,0,0,0,0,0,0,0,0,,1748368.139,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,214633428.8,0,0,,,,0,0,0,3803036.067,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,14979624.718,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20120318,2012-03-18T02:00:00Z,2012-03-18 02:00:00,2012,3,18,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,5014174.235,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,7392339.555,0,0,7294771.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,23259154.264,0,0,0,,0,0,0,0,13308717.717,0,0,0,26595522.844,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,85485609.141,0,0,0,0,,0,0,0,0,0,,10942157.97,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,6788190.593,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20120402,2012-04-02T02:00:00Z,2012-04-02 02:00:00,2012,4,2,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,3550087.184,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013381.225,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,,0,,,34438.11,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,3839751.829,0,0,0,0,0,0,0,0,5741255.725,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47222600,0,0,0,0,,0,0,,0,0,0,43910003.43,0,0,0,,0,0,0,0,16696093.152,0,0,0,0,0,0,0,0,0,0,0,,1496553.992,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,183468856,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,182500,,0,,,0,0,0,0,0,730193750,0,19224436.407,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20120417,2012-04-17T02:00:00Z,2012-04-17 02:00:00,2012,4,17,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,0,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,162043.734,0,0,0,0,20381065.125,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,14674366.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,34855155.653,0,0,0,,0,0,0,0,23657454.469,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,570900,0,,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,9103542.423,0,0,0,,,0,,
SOTS,Southern Ocean Time Series - Remote Access Sampler,SOTS_RAS,-46.9296,142.2147,SOTS_RAS_PULSE_8_2011_20120502,2012-05-02T02:00:00Z,2012-05-02 02:00:00,2012,5,2,02:00,34,,,,LM,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34779688.377,0,0,0,,,0,0,0,,,0,0,0,0,0,0,0,,,0,0,,4678885.833,,0,,,0,0,0,0,0,,0,0,0,0,0,,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,51812673.075,0,10547888.425,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,25314932.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21705600,0,0,0,0,,0,0,,0,0,0,11871675.911,0,0,0,,0,0,0,0,15193822.513,0,0,0,0,0,0,0,0,0,659733900,0,,0,0,25941792.522,,0,0,0,1309900,0,,0,0,0,0,0,,0,0,44598011.64,0,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,51651600,0,0,0,0,0,,,0,,
